8.999999937076648	1.6515791541825977	8.637470853619098
8.998241624189154	1.3332233526747086	8.522958069575386
8.99999972634944	1.6440251382632707	8.229595390885802
8.999996962829172	1.5570348402691125	8.524672160973944
8.996947764810049	1.3408683476132852	8.339995504730396
8.999999800365206	2.0053811067726994	8.145134069774818
8.99819161597833	1.7367654186344188	8.15547553955675
8.999997192484749	1.520170768242077	8.21790785979928
8.99999988490259	1.3634081030332044	7.821252499367711
8.99999959383782	1.2797126354123007	8.596954042270815
8.999999547038982	1.2846574865100338	8.027174630574452
8.999997475187273	1.2358091978246584	8.67790639003444
8.999999907765469	1.5241595646079502	8.311310826873715
8.999999880801324	1.450365737324612	8.148804309938102
8.999999907765469	1.4213113081310131	8.250446426630248
8.99999974848899	1.3803033246865324	8.520223047075918
8.992728976789458	1.1316425926385936	8.793798667634125
8.999993421221419	1.1628919990988877	8.092316582131142
8.99999723672203	1.2173391299200307	8.136840519013706
8.99999955103498	1.2693713833873943	8.165541474380309
8.999996962829172	1.3776931346313164	8.414175288733468
8.999999584563461	1.3809101500375789	8.533791538863623
8.999996962829172	1.162171454242555	8.637509660860708
8.999999536181203	1.2234620142686916	8.215713318740196
8.995878727718805	1.275156896306662	8.628736245793128
8.997329830704889	1.1780676097067304	8.604501316565884
8.99999350394232	1.134516172447705	8.080215840304282
8.998238118552631	2.363122190921203	8.26305950668676
8.999993322014639	2.1445451570484955	8.433584227909114
8.999996113096254	1.9528200910953393	8.33039610788968
8.999998405577104	1.7007486822851057	8.832492729973161
8.999999953263904	1.6515791541825977	8.648446327400325
8.999991799804253	2.055146719101914	8.307021595403874
8.998509818369484	1.3332233526747086	8.121921980130958
8.997320443430734	1.979264594768823	8.26305950668676
8.997333418590276	1.979264594768823	7.941833103216502
8.99999982575563	1.6440251382632707	8.229595390885802
8.999996962829172	1.4411159299333134	8.48761657748318
8.995878727718805	1.9479005716144182	8.15547553955675
8.992035776589583	1.6531665549260302	8.688741100061243
8.995878727718805	1.8138895080268018	8.15547553955675
8.99694902800101	1.4916210475921168	8.532020684720468
8.997713930745684	1.7119080537896858	8.492737905522283
8.99648764048772	1.6432688827269755	8.156044863674373
8.999999800365206	1.7327475749540484	8.250446426630248
8.999430460475905	1.496093351663014	8.87285215653014
8.995878727718805	1.7367654186344188	8.15547553955675
8.995707670255364	1.539678584980345	8.891254283508571
8.999996231767469	1.3776931346313164	8.414175288733468
8.99999982575563	1.6630837686123014	8.3887619015784
8.99717832145676	1.5133623300848071	8.759120207862626
8.996644759952042	1.6432688827269755	8.491570660235718
8.999999856376958	1.4334782742437835	8.798905105164689
8.995878727718805	1.4016173161550234	8.460398683672615
8.99999988490259	1.5638335961777183	8.250446426630248
8.99999982575563	1.6440251382632707	8.522972888375364
8.999999663272531	1.4676421053042608	8.596954042270815
8.999999547038982	1.3763655699202402	8.218474723985398
8.9999972901902	1.1724007558894087	8.45032680404772
8.997098812854205	1.3486484252851032	8.72674827440687
8.999999907765469	1.5241595646079502	8.250446426630248
8.990120633986901	1.2857998236020483	8.612772224058022
8.99999974848899	1.4676421053042608	8.520223047075918
8.992728976789458	1.0953719070070689	8.812209769013414
8.99999588908145	1.2541539152955825	8.092316582131142
8.99999651908917	1.4009424678298579	8.45352341526548
8.999997718978191	1.3761973758039299	8.080428433204705
8.999999461216062	1.381879784927862	8.079139911149092
8.998641554234705	1.3606602594693347	8.87285215653014
8.999996512618868	1.2173391299200307	8.136840519013706
8.9999995846188	1.3697939236899217	8.079139911149092
8.999996962829172	1.3776931346313164	8.414175288733468
8.992728976789458	1.1918928100725068	8.81997540174158
8.999999808669623	1.4508520753959526	8.180054073982502
8.999999661402232	1.240166107445412	8.300716987084463
8.999996962829172	1.2938520084920677	8.48761657748318
8.999999661402232	1.240166107445412	8.215713318740196
8.995878727718805	1.275156896306662	8.186709312283734
8.998219272249557	1.2819979668282975	8.22248718787322
8.999999477525318	1.240166107445412	8.613368898501763
8.99999350394232	1.1259148320947416	8.2530274528179
8.999996334219153	1.2538854619766746	8.48761657748318
